"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Lincoln University","1570 Baltimore Pike, Lincoln University, Pennsylvania 19352-0999","www.lincoln.edu/","4-year, Public","Bachelor's degree|Master's degree","Suburb: Large","Yes","2091","1823","43%","39%","Fall 2010","$17,516","-","213598","00329000"
"Lock Haven University","401 North Fairview Street, Lock Haven, Pennsylvania 17745-2390","www.lockhaven.edu","4-year, Public","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","4220","3845","48%","31%","Fall 2010","$16,207","-","213613","00332300"
"Lutheran Theological Seminary at Philadelphia","7301 Germantown Ave, Philadelphia, Pennsylvania 19119-1794","ltsp.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","190","","NA","NA","Fall 2010","NA","-","213640","00329200"
"Luzerne County Community College","1333 South Prospect Street, Nanticoke, Pennsylvania 18634-3899","www.luzerne.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","5669","5669","16%","21%","Fall 2013","$6,034","-","213659","00681100"
"Lycoming College","700 College Place, Williamsport, Pennsylvania 17701-5192","www.lycoming.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","Yes","1263","1263","72%","19%","Fall 2010","$19,455","-","213668","00329300"
"Manor College","700 Fox Chase Rd, Jenkintown, Pennsylvania 19046-3399","www.manor.edu","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","Yes","619","619","32%","30%","Fall 2013","$16,566","-","213774","00329400"
"Mansfield University of Pennsylvania","Academy Street, Mansfield, Pennsylvania 16933","www.mansfield.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","2180","2100","51%","29%","Fall 2010","$17,080","-","213783","00332400"
"Marywood University","2300 Adams Ave, Scranton, Pennsylvania 18509-1598","www.marywood.edu/","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","3008","1931","66%","NA","Fall 2010","$23,609","-","213826","00329600"
"McCann School of Business & Technology","2200 N Irving St, Allentown, Pennsylvania 18109","www.mccann.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","560","560","51%","NA","Fall 2013","$17,721","-","456579","00489806"
"McCann School of Business & Technology","346 York Rd, Carlisle, Pennsylvania 17013","www.mccann.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","148","148","50%","NA","Fall 2013","$16,048","-","458450","00489807"
"McCann School of Business & Technology","264 Highland Park Blvd, Wilkes-Barre, Pennsylvania 18702","mccann.edu/","2-year, Private for-profit","Less than one year certificate|Associate's degree","Suburb: Large","No","182","182","41%","NA","Fall 2013","$15,059","-","482927","00489810"
"McCann School of Business & Technology","2227 Scranton-Carbondale Highway, Dickson City, Pennsylvania 18519","www.mccann.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","68","68","52%","NA","Fall 2013","$20,322","-","443395","00489805"
"McCann School of Business & Technology","370 Maplewood Drive, Hazle Township, Pennsylvania 18202","www.mccann.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","240","240","41%","NA","Fall 2013","$17,702","-","213871","00489804"
"McCann School of Business & Technology","2650 Woodglen Road, Pottsville, Pennsylvania 17901","www.mccann.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Town: Distant","No","212","212","60%","NA","Fall 2013","$17,391","-","438212","00489800"
"McCann School of Business & Technology","7495 Westbranch Hwy, Lewisburg, Pennsylvania 17837","www.mccann.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","261","261","56%","NA","Fall 2013","$17,688","-","438221","00489803"
"Mercer County Career Center","776 Greenville Rd, Mercer, Pennsylvania 16137","www.mercerccc.org","< 2-year, Public","One but less than two years certificate","Rural: Fringe","No","29","29","71%","NA","2013-14","$7,815","Licensed Practical/Vocational Nurse Training","366632","02362300"
"Mercy Hospital School of Nursing","1401 Blvd of the Allies, Pittsburgh, Pennsylvania 15219-5166","www.upmc.com/mercyson","2-year, Private not-for-profit","Two but less than 4 years certificate","City: Large","No","104","104","40%","NA","Fall 2013","$19,946","-","431600","00489900"
"Mercyhurst University","501 E 38th St, Erie, Pennsylvania 16546","www.mercyhurst.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Small","Yes","2784","2464","67%","NA","Fall 2010","$21,648","-","213987","00329700"
"Mercyhurst University-North East Campus","16 W Division St, North East, Pennsylvania 16428","northeast.mercyhurst.edu/","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Fringe","Yes","842","842","28%","NA","Fall 2013","$15,147","-","480189","00329701"
"Messiah College","One College Ave, Mechanicsburg, Pennsylvania 17055","www.messiah.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","3305","2788","76%","20%","Fall 2010","$27,029","-","213996","00329800"
"Metro Beauty Academy","4977 Medical Center Circle, Allentown, Pennsylvania 18106","www.metrobeautyacademy.edu/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","162","162","77%","NA","2013-14","$18,794","Cosmetology/Cosmetologist, General","457952","04158000"
"Mifflin County Academy of Science and Technology","700 Pitt St, Lewistown, Pennsylvania 17044-1697","www.theacademy.net","< 2-year, Public","One but less than two years certificate","Town: Distant","No","47","47","58%","NA","2013-14","$16,398","Licensed Practical/Vocational Nurse Training","418481","02158300"
"Millersville University of Pennsylvania","1 South George Street, Lyle Hall, Millersville, Pennsylvania 17551-0302","www.millersville.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","7914","6967","61%","26%","Fall 2010","$18,624","-","214041","00332500"
"Misericordia University","301 Lake St, Dallas, Pennsylvania 18612-1098","www.misericordia.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","2808","2195","74%","20%","Fall 2010","$24,715","-","214069","00324700"
"Montgomery County Community College","340 Dekalb Pike, Blue Bell, Pennsylvania 19422-0796","www.mc3.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","11480","11480","20%","26%","Fall 2013","$7,904","-","214111","00445200"
"Moore College of Art and Design","20th and the Parkway, Philadelphia, Pennsylvania 19103-1179","www.moore.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","401","368","57%","24%","Fall 2010","$33,563","-","214148","00330000"
"Moravian College","1200 Main St, Bethlehem, Pennsylvania 18018-6650","www.moravian.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","Yes","2426","1984","69%","27%","Fall 2010","$29,260","-","214157","00330100"
"Mount Aloysius College","7373 Admiral Peary Hwy, Cresson, Pennsylvania 16630-1999","www.mtaloy.edu/","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree","Town: Fringe","Yes","1785","1720","38%","32%","Fall 2010","$22,241","-","214166","00330200"
"Muhlenberg College","2400 Chew Street, Allentown, Pennsylvania 18104","www.muhlenberg.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Midsize","Yes","2408","2408","83%","NA","Fall 2010","$36,679","-","214175","00330400"
"Neumann University","One Neumann Drive, Aston, Pennsylvania 19014-1298","www.neumann.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","3011","2278","54%","NA","Fall 2010","$22,621","-","214272","00398800"
"New Castle School of Trades","4164 u.s. 422, Pulaski, Pennsylvania 16143-2522","www.ncstrades.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","","","NA","NA","Fall 2013","NA","Construction/Heavy Equipment/Earthmoving Equipment Operation","21429001","00778002"
"New Castle School of Trades","4117 Pulaksi Road, New Castle, Pennsylvania 16101","www.ncstrades.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","669","669","68%","NA","Fall 2013","$8,097","Electrician","214290","00778000"
"Northampton County Area Community College","3835 Green Pond Rd, Bethlehem, Pennsylvania 18020-7599","www.northampton.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","Yes","10067","10067","21%","24%","Fall 2013","$7,488","-","214379","00719100"
"Northampton County Area Community College-Monroe","2411 Route 715, Tannersville, Pennsylvania 18372","www.northampton.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","","","NA","NA","Fall 2013","NA","-","21437901","00719101"
"Northern Tier Career Center","120 Career Center Lane, Towanda, Pennsylvania 18848-9731","www.ntccschool.org","< 2-year, Public","One but less than two years certificate","Rural: Fringe","No","32","32","73%","NA","2013-14","$15,596","Licensed Practical/Vocational Nurse Training","418588","02353100"
"Ohio Valley Hospital School of Nursing","25 Heckel Rd, McKees Rocks, Pennsylvania 15136","www.ohiovalleyhospital.org","< 2-year, Private not-for-profit","One but less than two years certificate","Suburb: Large","No","57","57","71%","NA","2013-14","$19,941","-","214476","00656000"
"Orleans Technical College","2770 Red Lion Road, Philadelphia, Pennsylvania 19114-1014","https://www.orleanstech.edu","2-year, Private not-for-profit","Less than one year certificate|Associate's degree","City: Large","No","358","358","79%","NA","Fall 2013","$17,968","Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician","214528","02183000"
"Peirce College","1420 Pine Street, Philadelphia, Pennsylvania 19102-4699","https://www.peirce.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Large","No","1563","1491","21%","21%","Fall 2010","$8,325","-","214883","00330900"
"Penn Commercial Business/Technical School","242 Oak Spring Road, Washington, Pennsylvania 15301-6822","www.penncommercial.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","254","254","95%","NA","Fall 2013","$27,816","-","214892","00490200"
"Pennco Tech-Bristol","3815 Otter St, Bristol, Pennsylvania 19007","www.penncotech.edu/pennco-bristol.php","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Large","Yes","321","321","71%","NA","Fall 2013","$16,245","Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician","214944","00944900"
"Pennsylvania Academy of the Fine Arts","128 N. Broad Street, Philadelphia, Pennsylvania 19102-1510","https://www.pafa.org","4-year, Private not-for-profit","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","287","191","54%","23%","Fall 2010","$36,746","-","214971","02107300"
"Pennsylvania College of Art and Design","204 N Prince St, Lancaster, Pennsylvania 17608-0059","www.pcad.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree","City: Small","Yes","233","233","46%","NA","Fall 2010","$24,623","-","215053","02269900"
"Pennsylvania College of Health Sciences","850 Greenfield Road, Lancaster, Pennsylvania 17601","https://www.pacollege.edu/","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","1600","1507","69%","NA","Fall 2010","$30,549","-","442356","00986300"
"Pennsylvania College of Technology","One College Ave, Williamsport, Pennsylvania 17701-5799","https://www.pct.edu","4-year, primarily associate's, Public","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Small","Yes","5446","5446","46%","23%","Fall 2010","$22,011","-","366252","00339500"
"Pennsylvania Gunsmith School","812 Ohio River Blvd, Pittsburgh, Pennsylvania 15202-2637","www.pagunsmith.edu","2-year, Private for-profit","Two but less than 4 years certificate","Suburb: Large","No","74","74","100%","NA","Fall 2013","$20,874","Gunsmithing/Gunsmith","215008","02330600"
"Pennsylvania Highlands Community College","101 Community College Way, Johnstown, Pennsylvania 15904-2949","www.pennhighlands.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Small","No","2655","2655","29%","25%","Fall 2013","$4,564","-","414911","03180400"
"Pennsylvania Institute of Health and Technology","Mount Braddock Road, Mount Braddock, Pennsylvania 15465","www.piht.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Rural: Fringe","No","96","96","70%","NA","Fall 2013","$12,373","-","261861","00500701"
"Pennsylvania Institute of Technology","800 Manchester Ave, Media, Pennsylvania 19063-4098","www.pit.edu","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","492","492","47%","4%","Fall 2013","$13,575","-","214582","01099800"
"Pennsylvania State University-College of Medicine","500 University Drive, Hershey, Pennsylvania 17033-2360","med.psu.edu/web/college/home","4-year, Public","Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","No","896","","NA","NA","Fall 2010","NA","-","214616","00332901"
"Pennsylvania State University-Dickinson Law","150 South College Street, Carlisle, Pennsylvania 17013-2861","law.psu.edu/","4-year, Public","Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Small","No","184","","NA","NA","Fall 2010","NA","-","212018","00332922"
"Pennsylvania State University-Main Campus","201 Old Main, University Park, Pennsylvania 16802-1503","www.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","47789","41359","86%","NA","Fall 2010","$25,055","-","214777","00332900"
"Pennsylvania State University-Penn State Abington","1600 Woodland Road, Abington, Pennsylvania 19001-3918","abington.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Suburb: Large","No","3951","3950","47%","NA","Fall 2010","$12,268","-","214801","00332913"
"Pennsylvania State University-Penn State Altoona","3000 Ivyside Park, Altoona, Pennsylvania 16601-3777","altoona.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","Yes","3491","3491","67%","NA","Fall 2010","$22,383","-","214689","00332903"
"Pennsylvania State University-Penn State Beaver","100 University Drive, Monaca, Pennsylvania 15061-2764","beaver.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree","Suburb: Large","Yes","726","726","47%","NA","Fall 2010","$16,799","-","214698","00332904"
"Pennsylvania State University-Penn State Berks","Tulpehocken Road, Reading, Pennsylvania 19610-1016","berks.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Suburb: Large","Yes","2888","2888","56%","NA","Fall 2010","$20,767","-","214704","00332906"
"Pennsylvania State University-Penn State Brandywine","25 Yearsley Mill Road, Media, Pennsylvania 19063-5522","brandywine.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","1379","1379","43%","NA","Fall 2010","$13,410","-","214731","00332921"
"Pennsylvania State University-Penn State DuBois","1 College Place, DuBois, Pennsylvania 15801-2549","dubois.psu.edu/","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Remote","No","608","608","43%","NA","Fall 2010","$14,600","-","214740","00332907"
"Pennsylvania State University-Penn State Erie-Behrend College","4701 College Drive, Erie, Pennsylvania 16563-0001","behrend.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Midsize","Yes","4566","4420","63%","NA","Fall 2010","$22,227","-","214591","00332905"
"Pennsylvania State University-Penn State Fayette- Eberly","2201 University Drive, Lemont Furnace, Pennsylvania 15456-1025","fayette.psu.edu/","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Small","No","643","643","45%","NA","Fall 2010","$12,899","-","214759","00332908"
"Pennsylvania State University-Penn State Great Valley","30 East Swedesford Road, Malvern, Pennsylvania 19355-1488","greatvalley.psu.edu/","4-year, Public","Postbaccalaureate certificate|Master's degree","Suburb: Large","No","426","","NA","NA","Fall 2010","NA","-","214607","00332919"
"Pennsylvania State University-Penn State Greater Allegheny","4000 University Drive, McKeesport, Pennsylvania 15132-7644","greaterallegheny.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","Yes","550","550","39%","NA","Fall 2010","$15,227","-","214786","00332910"
"Pennsylvania State University-Penn State Harrisburg","777 West Harrisburg Pike, Middletown, Pennsylvania 17057-4846","harrisburg.psu.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","5046","4200","63%","NA","Fall 2010","$20,951","-","214713","00332920"
"Pennsylvania State University-Penn State Hazleton","76 University Drive, Hazleton, Pennsylvania 18202-8025","hazleton.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Suburb: Small","Yes","863","863","51%","NA","Fall 2010","$17,866","-","214768","00332909"
"Pennsylvania State University-Penn State Lehigh Valley","2809 Saucon Valley Road, Center Valley, Pennsylvania 18034-8447","lehighvalley.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Suburb: Large","No","877","868","57%","NA","Fall 2010","$13,165","-","214670","00332902"
"Pennsylvania State University-Penn State Mont Alto","1 Campus Drive, Mont Alto, Pennsylvania 17237-9700","montalto.psu.edu/","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Fringe","Yes","903","902","51%","NA","Fall 2010","$20,183","-","214795","00332911"
"Pennsylvania State University-Penn State New Kensington","3550 Seventh Street Road, New Kensington, Pennsylvania 15068-1765","newkensington.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Rural: Fringe","No","686","686","49%","NA","Fall 2010","$13,521","-","214625","00332912"
"Pennsylvania State University-Penn State Schuylkill","200 University Drive, Schuylkill Haven, Pennsylvania 17972-2202","schuylkill.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Distant","Yes","759","759","39%","NA","Fall 2010","$15,772","-","214810","00332914"
"Pennsylvania State University-Penn State Shenango","147 Shenango Avenue, Sharon, Pennsylvania 16146-1537","shenango.psu.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","462","462","32%","NA","Fall 2010","$14,104","-","214634","00332916"
"Pennsylvania State University-Penn State Wilkes-Barre","Old Route 115, Lehman, Pennsylvania 18627-0217","wilkesbarre.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Rural: Fringe","No","487","477","46%","NA","Fall 2010","$13,977","-","214643","00332917"
"Pennsylvania State University-Penn State Worthington Scranton","120 Ridge View Drive, Dunmore, Pennsylvania 18512-1602","worthingtonscranton.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","1019","1019","39%","NA","Fall 2010","$12,961","-","214652","00332915"
"Pennsylvania State University-Penn State York","1031 Edgecomb Avenue, York, Pennsylvania 17403-3326","york.psu.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Midsize","No","1066","1060","50%","NA","Fall 2010","$14,516","-","214829","00332918"
"Pennsylvania State University-World Campus","128 Outreach Building, University Park, Pennsylvania 16802-1503","worldcampus.psu.edu/","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","Rural: Fringe","No","13411","7919","25%","NA","Fall 2010","$23,129","-","479956","00332900"
"Philadelphia College of Osteopathic Medicine","4170 City Ave, Philadelphia, Pennsylvania 19131","www.pcom.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice|Doctor's degree - other","City: Large","No","2826","","NA","NA","Fall 2010","NA","-","215123","00335200"
"Philadelphia Technician Training","7446 D Ogontz Avenue, Philadelphia, Pennsylvania 19138-1324","www.ptt.edu","< 2-year, Private not-for-profit","One but less than two years certificate","City: Large","No","177","177","NA","NA","2013-14","$15,274","Welding Technology/Welder","483823","04221300"
"PITC Institute","827 Glenside Ave, Wyncote, Pennsylvania 19095","www.pitc.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","71","71","80%","NA","2013-14","$22,922","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","444811","03781300"
"Pittsburgh Career Institute","421 Seventh Avenue, Pittsburgh, Pennsylvania 15219-1907","www.pci.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","255","255","66%","NA","Fall 2013","$19,707","-","216782","02202300"
"Pittsburgh Institute of Aeronautics","5 Allegheny County Airport, West Mifflin, Pennsylvania 15122","www.pia.edu","2-year, Private not-for-profit","Less than one year certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Large","No","368","368","66%","NA","Fall 2013","$25,394","-","215381","00531000"
"Pittsburgh Institute of Mortuary Science Inc","5808 Baum Blvd, Pittsburgh, Pennsylvania 15206-3706","www.pims.edu","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree","City: Large","No","317","317","82%","NA","Fall 2013","NA","Funeral Direction/Service","215390","01081400"
"Pittsburgh Technical College","1111 McKee Road, Oakdale, Pennsylvania 15071","www.ptcollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","1880","1880","58%","NA","Fall 2013","$21,294","-","215415","00743700"
"Pittsburgh Theological Seminary","616 N Highland Ave, Pittsburgh, Pennsylvania 15206-2596","https://www.pts.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","City: Large","Yes","200","","NA","NA","Fall 2010","NA","-","215424","00335600"
"Point Park University","201 Wood St, Pittsburgh, Pennsylvania 15222-1984","www.pointpark.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Large","Yes","4093","3276","58%","27%","Fall 2010","$22,262","-","215442","00335700"
"Precision Manufacturing Institute","764 Bessemer Street Suite 105, Meadville, Pennsylvania 16335","www.goPMI.org","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","98","98","88%","NA","2013-14","$13,664","Computer Numerically Controlled (CNC) Machinist Technology/CNC Machinist","446455","03923300"
"Premier Barber Institute","573 East Main Street, Norristown, Pennsylvania 19401-5163","www.premierbarberinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","24","24","100%","NA","2013-14","NA","Barbering/Barber","488369","04252300"
"Prism Career Institute-Philadelphia","8040 Roosevelt Boulevard, Philadelphia, Pennsylvania 19152","PrismCareerInstitute.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","86","86","59%","3%","2013-14","$24,935","Pre-Nursing Studies","417840","02558700"
"Professional Academy of Cosmetology","516 East Marshall Street, Norristown, Pennsylvania 19401-0000","www.penncosmetology.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","6","6","88%","NA","2013-14","$20,411","Cosmetology/Cosmetologist, General","486105","04124600"
"Pulse Beauty Academy","150 E Pennsylvania Ave Ste 250, Downington, Pennsylvania 19335","paulmitchell.edu/downingtown","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","127","127","81%","NA","2013-14","$16,967","Cosmetology/Cosmetologist, General","455947","04145800"
"Reading Area Community College","10 S Second St, Reading, Pennsylvania 19603-1706","https://www.racc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","4117","4117","15%","20%","Fall 2013","$9,374","-","215585","01038800"
"Reading Hospital School of Health Sciences","1025 Old Wyomissing Road, Reading, Pennsylvania 19611","www.readinghealth.org","2-year, Private not-for-profit","One but less than two years certificate|Two but less than 4 years certificate","City: Small","Yes","322","322","58%","NA","Fall 2013","$19,079","-","215594","00656500"
"Reconstructionist Rabbinical College","1299 Church Rd, Wyncote, Pennsylvania 19095-1898","www.rrc.edu","4-year, Private not-for-profit","Master's degree","Suburb: Large","No","44","","NA","NA","Fall 2010","NA","-","215619","02273400"
"Reformed Presbyterian Theological Seminary","7418 Penn Ave, Pittsburgh, Pennsylvania 15208-2594","www.rpts.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Large","Yes","97","","NA","NA","Fall 2010","NA","-","215628","00335800"
"Robert Morris University","6001 University Boulevard, Moon Township, Pennsylvania 15108-1189","www.rmu.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","5199","4384","61%","24%","Fall 2010","$24,536","-","215655","00335900"
"Rosedale Technical College","215 Beecham  Drive, Suite 2, Pittsburgh, Pennsylvania 15205-9791","www.rosedaletech.org","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Large","No","404","404","82%","NA","Fall 2013","$15,227","-","215682","01205000"
"Rosemont College","1400 Montgomery Ave, Rosemont, Pennsylvania 19010-1699","www.rosemont.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","1038","646","48%","19%","Fall 2010","$16,742","-","215691","00336000"
"Roxborough Memorial Hospital School of Nursing","5800 Ridge Ave, Philadelphia, Pennsylvania 19128","www.roxboroughmemorial.com","2-year, Private for-profit","Two but less than 4 years certificate","City: Large","No","154","154","NA","NA","Fall 2013","NA","-","213932","01321400"
"Saint Charles Borromeo Seminary-Overbrook","100 East Wynnewood Road, Wynnewood, Pennsylvania 19096","www.scs.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","225","80","80%","13%","Fall 2010","$32,363","-","216047","00336400"
"Saint Francis University","117 Evergreen Dr, Loretto, Pennsylvania 15940","www.francis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Fringe","Yes","2742","2120","67%","NA","Fall 2010","$24,827","-","215743","00336600"
